OrderID,Date,StoreID,ProductID,SupplierID,Qty,Sales,ShipDays,Status
482,2024-05-02,236,1048,426,11,994.68,6,In Transit
483,2025-10-26,8,257,392,8,490.34,7,Delayed
484,2024-08-31,71,65,431,13,642.06,4,Delayed
485,2025-11-21,130,4,176,6,513.57,10,Delivered
486,2025-01-06,245,276,170,6,332.09,4,Delayed
487,2025-04-13,269,687,179,6,378.56,8,In Transit
488,2024-11-10,296,2071,112,4,174.39,2,Delivered
489,2025-05-28,67,2468,324,13,1321.77,8,Delivered
490,2024-03-26,159,2173,211,5,553.87,3,Delayed
491,2024-10-12,99,595,112,4,456.27,3,Delayed
492,2024-09-08,55,1421,352,19,238.24,2,Delivered
493,2025-12-21,165,752,384,5,536.5,8,In Transit
494,2025-11-01,31,1845,486,11,169.91,5,In Transit
495,2025-09-26,97,457,379,13,1209.66,8,In Transit
496,2024-05-25,298,2080,442,7,248.05,6,Delivered
497,2024-01-01,254,2075,142,17,301.9,7,In Transit
498,2025-10-10,31,126,361,5,380.04,1,Delayed
499,2025-09-19,57,164,467,2,181.61,1,Delivered
500,2025-07-18,226,950,431,13,126.36,6,Delayed
501,2024-05-13,107,1814,382,3,84.56,8,Delayed
502,2024-05-03,213,1766,72,14,644.08,7,In Transit
503,2024-01-24,194,1845,20,18,952.56,4,In Transit
504,2024-10-08,114,2128,372,14,89.76,3,In Transit
505,2025-06-07,93,839,387,1,74.17,8,Delivered
506,2024-10-20,296,1402,497,16,799.99,4,Delivered
507,2025-01-28,154,738,340,18,1994.49,6,Delivered
508,2025-12-16,283,788,390,2,203.14,9,Delayed
509,2024-09-22,156,249,123,12,118.05,3,Delayed
510,2025-02-13,173,514,384,7,596.89,10,Delayed
511,2024-08-27,132,1348,283,14,177.96,1,Delivered
512,2025-08-01,31,2111,381,9,991.24,8,Delayed
513,2025-12-12,3,1431,95,7,57.4,2,In Transit
514,2025-03-01,146,199,494,2,208.66,3,Delivered
515,2025-07-26,130,1144,181,9,214.76,3,In Transit
516,2025-05-21,273,2330,272,20,936.2,10,Delivered
517,2024-09-16,21,1300,287,3,93.78,5,In Transit
518,2024-02-05,16,1693,461,11,444.02,7,In Transit
519,2025-03-17,52,131,26,7,431.09,9,Delivered
520,2024-12-06,21,115,366,20,2193.33,4,Delayed
521,2025-05-20,36,529,299,1,111.09,3,In Transit
522,2025-04-07,284,655,99,2,189.93,6,Delayed
523,2024-06-06,37,1378,384,11,1179.6,3,Delayed
524,2024-01-22,217,2478,371,5,187.97,2,Delivered
525,2025-12-23,296,2437,346,6,657.37,10,In Transit
526,2024-04-04,3,1443,290,8,873.42,10,Delayed
527,2025-11-21,227,1235,351,11,323.62,1,Delivered
528,2025-09-22,25,433,73,19,969.68,2,Delivered
529,2025-11-27,145,2429,305,3,244.65,9,Delivered
530,2024-11-28,286,456,288,8,595.02,7,In Transit
531,2024-10-26,158,1102,419,19,1036.59,5,Delivered
532,2025-08-26,34,1130,113,1,27.71,4,In Transit
533,2024-01-08,184,301,32,16,127.1,1,Delivered
534,2024-07-30,41,878,272,12,1107.96,2,Delayed
535,2024-02-09,126,158,92,5,203.52,4,In Transit
536,2025-06-21,251,1336,257,11,392.06,8,Delayed
537,2025-11-04,93,567,281,4,339.6,9,In Transit
538,2025-08-07,146,2077,131,12,121.71,5,Delayed
539,2025-06-11,162,2458,282,15,988.68,9,Delivered
540,2025-05-29,226,722,481,12,691.73,4,In Transit
541,2024-04-08,196,1861,488,13,895.01,9,Delivered
542,2024-08-18,208,607,381,4,213.39,1,Delayed
543,2025-03-10,218,830,155,19,1899.96,8,Delivered
544,2024-11-09,179,928,321,9,251.54,5,Delivered
545,2024-04-26,1,2499,425,6,564.65,3,Delivered
546,2025-05-28,88,1844,29,1,100.8,3,Delivered
547,2024-09-26,130,1016,477,9,213.72,1,Delayed
548,2024-11-29,208,1352,49,8,609.33,2,Delivered
549,2025-08-11,30,1487,467,5,307.36,5,Delivered
550,2024-07-31,140,562,167,7,611.9,9,Delayed
551,2024-10-18,116,1920,68,20,1414.59,3,In Transit
552,2025-02-13,85,2242,63,15,1657.44,1,In Transit
553,2025-12-05,101,510,468,18,1152.48,9,Delayed
554,2025-03-17,286,1664,227,9,217.21,1,Delivered
555,2025-12-30,5,959,239,20,108.75,5,Delivered
556,2025-02-09,80,10,438,13,674.09,7,In Transit
557,2025-02-08,295,2141,46,9,184.42,7,Delivered
558,2025-11-08,153,1940,453,2,90.37,6,Delivered
559,2025-03-21,104,586,86,8,420.53,4,Delivered
560,2024-09-19,283,1569,417,10,525.58,8,Delivered
561,2024-12-16,28,1809,247,11,697.81,8,In Transit
562,2025-05-06,31,2361,187,16,1180.26,6,Delayed
563,2024-05-14,276,1031,240,15,1384.27,3,In Transit
564,2025-07-21,29,2105,39,6,425.86,8,Delayed
565,2025-03-01,140,1807,233,12,1284.36,2,Delayed
566,2024-03-29,271,209,290,5,106.06,7,Delivered
567,2025-04-06,279,1314,335,1,99.43,9,Delivered
568,2024-12-15,60,605,458,13,1251.53,9,In Transit
569,2024-10-31,185,1018,128,7,166.43,9,Delivered
570,2024-08-01,272,833,491,6,507.2,4,In Transit
571,2024-05-26,214,147,122,7,227.84,8,In Transit
572,2024-06-07,221,1716,112,8,480.51,3,Delayed
573,2024-02-22,3,870,346,11,169.43,5,Delivered
574,2024-11-12,157,1648,279,16,446.85,7,In Transit
575,2024-11-24,81,744,74,17,190.03,9,Delivered
576,2025-02-27,85,818,47,11,547.8,9,Delayed
577,2025-12-10,300,1116,230,16,1327.98,6,Delivered
578,2024-10-03,186,1506,364,2,46.81,5,Delayed
579,2024-03-26,129,1934,120,7,179.91,1,Delayed
580,2024-09-11,122,139,307,6,185.96,8,Delayed
581,2025-03-10,144,918,354,3,345.34,1,Delayed
582,2024-01-23,278,571,491,7,778.1,4,In Transit
583,2025-02-19,140,1005,380,9,869.67,6,Delayed
584,2025-03-26,279,1485,387,6,584.78,4,In Transit
585,2025-06-09,236,804,373,18,2023.43,9,Delivered
586,2024-08-17,192,1238,227,19,876.48,7,In Transit
587,2025-05-14,194,1029,189,15,945.62,9,In Transit
588,2024-09-03,132,840,412,13,763.02,5,In Transit
589,2025-07-09,73,2422,133,1,34.95,6,Delivered
590,2024-03-22,38,1763,228,13,940.29,5,Delayed
591,2024-11-06,196,1639,366,8,711.13,9,In Transit
592,2024-08-22,5,1856,470,10,371.57,10,Delivered
593,2024-09-22,97,61,198,10,164.03,8,In Transit
594,2025-08-05,74,1146,19,5,595.72,10,In Transit
595,2024-06-25,194,1320,484,9,742.75,5,Delivered
596,2024-12-08,151,910,25,1,34.55,1,In Transit
597,2024-01-26,143,1180,460,6,675.22,7,In Transit
598,2025-04-24,277,2178,352,13,911.58,3,In Transit
599,2024-09-13,108,482,278,8,659.17,6,Delivered
600,2024-11-09,91,406,388,10,77.02,10,Delayed
601,2024-07-21,157,259,392,3,195.31,6,Delayed
602,2024-09-04,299,1999,305,15,1621.09,6,Delivered
603,2024-12-13,233,125,487,10,104.59,10,In Transit
604,2024-04-10,79,716,34,15,410.83,4,Delivered
605,2025-07-22,26,1234,360,8,695.59,4,Delivered
606,2024-07-21,76,1960,36,3,306.92,9,Delivered
607,2025-09-10,224,2110,77,16,394.48,6,Delivered
608,2024-06-19,152,2382,2,16,782.05,5,Delayed
609,2024-03-14,85,1357,230,15,1028.26,10,In Transit
610,2024-07-25,46,399,177,11,1282.35,4,Delivered
611,2025-11-01,86,2137,101,12,1234.38,2,In Transit
612,2024-07-28,14,2363,220,11,696.1,4,Delivered
613,2024-11-14,241,1394,286,6,99.22,4,In Transit
614,2024-12-07,76,2074,405,7,177.72,2,Delivered
615,2024-05-15,186,1307,213,4,75.71,8,In Transit
616,2024-07-18,130,1683,440,14,304.38,7,Delayed
617,2024-09-10,149,345,226,1,49.48,1,Delayed
618,2024-07-12,207,1564,274,8,551.01,3,Delayed
619,2025-02-21,22,1763,296,10,1100.54,7,Delayed
620,2025-04-11,70,2036,247,12,366.47,10,Delivered
621,2025-07-03,8,866,78,15,1168.33,3,Delayed
622,2025-04-30,166,376,179,10,96.08,2,Delivered
623,2025-09-05,273,1118,364,5,151.49,2,Delivered
624,2025-05-24,206,978,340,12,939.2,4,In Transit
625,2025-04-22,25,872,183,9,548.87,9,In Transit
626,2024-06-20,19,376,490,16,167.13,10,Delivered
627,2025-04-06,260,1155,140,14,1035.76,8,Delayed
628,2024-05-06,200,2349,435,8,815.22,10,In Transit
629,2024-11-13,10,683,112,17,1946.92,8,Delivered
630,2024-09-09,234,2339,126,11,1248.33,6,In Transit
631,2025-08-19,162,1679,162,16,1733.63,6,In Transit
632,2025-05-15,154,1587,261,6,573.37,10,Delivered
633,2024-09-11,184,477,11,1,46.82,2,Delayed
634,2025-10-12,65,1064,294,5,337.34,7,In Transit
635,2024-01-03,207,1335,164,9,563.71,1,Delivered
636,2024-07-25,200,1366,73,8,496.32,2,Delivered
637,2025-06-19,170,513,172,11,376.02,6,Delayed
638,2025-02-09,175,1163,107,15,489.21,8,Delivered
639,2025-02-08,18,1885,305,11,1181.69,4,In Transit
640,2025-04-21,113,753,308,13,403.72,3,Delayed
641,2025-07-15,151,261,134,14,1299.13,9,Delivered
642,2024-01-05,88,2364,436,15,1700.41,5,Delivered
643,2024-08-05,261,1088,463,17,1176.12,3,Delivered
644,2025-04-22,193,2389,96,3,169.47,1,Delayed
645,2024-04-27,70,1313,373,18,1883.52,9,Delivered
646,2024-07-15,18,2122,355,16,1112.9,6,Delivered
647,2024-04-28,180,2344,377,8,476.2,10,In Transit
648,2024-03-05,229,2480,169,2,218.69,9,Delayed
649,2024-08-22,204,1642,271,17,758.22,7,Delivered
650,2025-06-19,2,239,412,16,962.01,4,In Transit
651,2025-12-20,137,459,361,9,528.13,2,Delayed
652,2025-04-03,78,1467,394,11,540.29,7,Delivered
653,2024-05-02,162,531,452,7,443.54,7,Delivered
654,2025-10-08,208,51,177,9,340.03,8,In Transit
655,2024-06-01,280,931,309,20,606.43,5,In Transit
656,2024-04-19,277,907,225,18,970.65,6,Delayed
657,2024-07-15,151,2451,317,19,904.74,2,Delivered
658,2024-11-13,253,535,271,4,71.43,5,Delayed
659,2024-05-06,133,1067,425,15,194.97,1,In Transit
660,2024-08-28,60,2194,127,2,16.52,10,Delivered
661,2024-08-26,261,1576,485,14,103.34,6,Delayed
662,2024-10-14,40,1688,278,15,349.74,9,Delivered
663,2024-07-11,41,1237,162,15,990.02,1,Delivered
664,2025-10-07,42,130,109,17,1065.02,3,Delivered
665,2024-10-16,14,152,8,12,156.52,3,Delayed
666,2024-04-18,242,1840,167,12,1411.63,1,Delivered
667,2024-01-11,265,310,23,18,1803.67,10,Delayed
668,2024-05-10,118,2289,409,9,537.83,10,Delayed
669,2025-01-01,137,763,270,1,85.57,2,In Transit
670,2024-02-25,38,459,426,1,91.89,9,Delivered
671,2024-05-21,276,975,392,13,902.61,5,In Transit
672,2024-08-16,214,2448,180,17,590.49,2,Delayed
673,2025-08-22,282,2323,395,19,1023.29,1,Delayed
674,2025-04-01,126,1978,300,1,27.16,1,In Transit
675,2025-03-26,137,2448,453,9,165.02,5,In Transit
676,2024-04-27,250,220,170,8,580.81,5,In Transit
677,2024-06-06,149,271,428,14,1552.38,10,Delayed
678,2025-09-18,218,316,316,7,397.45,9,Delayed
679,2025-04-09,191,732,285,4,345.12,10,In Transit
680,2025-01-28,27,1827,305,12,239.69,8,Delayed
681,2024-10-13,112,799,63,10,1149.77,6,In Transit
682,2025-01-18,6,1489,323,17,867.15,9,Delivered
683,2025-10-06,113,1436,19,7,781.04,9,Delivered
684,2025-05-29,233,2024,355,9,551.74,5,In Transit
685,2025-06-04,212,2437,174,4,366.34,4,Delivered
686,2024-08-20,151,2008,187,16,1053.57,4,Delayed
687,2024-09-15,87,1474,101,5,274.65,2,In Transit
688,2024-01-14,283,756,138,10,159.21,8,Delayed
689,2025-04-19,123,2224,452,1,94.53,4,Delivered
690,2024-12-07,295,639,185,5,488.83,6,Delayed
691,2025-11-15,13,1226,24,8,668.43,6,In Transit
692,2024-01-08,260,649,167,8,501.89,4,Delayed
693,2024-02-27,103,1279,325,6,588.15,2,Delivered
694,2024-06-02,161,2244,497,7,488.62,6,In Transit
695,2025-02-07,38,1926,45,17,1557.05,2,In Transit
696,2024-11-30,95,1839,324,15,376.29,7,Delayed
697,2025-12-29,105,2415,162,14,813.41,5,Delayed
698,2024-09-13,198,1093,377,1,15.45,2,Delivered
699,2025-08-21,99,833,165,20,2254.74,3,Delivered
700,2024-01-16,103,316,74,15,1484.7,10,In Transit
701,2024-04-07,147,594,169,8,813.54,9,In Transit
702,2024-02-08,64,1549,47,18,1548.35,3,In Transit
703,2024-03-23,154,630,467,8,532.03,6,In Transit
704,2024-12-10,171,2192,241,17,1132.7,2,In Transit
705,2025-03-07,157,1702,39,15,515.01,6,Delivered
706,2025-05-26,194,1224,262,3,268.22,1,Delayed
707,2025-05-08,219,2205,288,4,171.74,10,In Transit
708,2024-11-21,270,2340,17,15,613.93,1,Delivered
709,2025-07-17,298,720,2,11,326.63,3,Delivered
710,2024-07-17,20,1375,83,18,749.28,2,Delayed
711,2024-02-29,256,253,391,9,561.0,7,Delayed
712,2025-08-18,33,70,337,11,1311.62,1,In Transit
713,2025-06-01,80,843,126,7,784.42,8,Delivered
714,2025-03-09,179,260,282,6,428.05,6,Delayed
715,2025-07-08,90,591,412,13,1542.19,2,Delayed
716,2024-07-22,179,61,159,4,419.42,7,Delivered
717,2025-03-18,259,1781,78,7,579.1,1,Delayed
718,2024-06-20,10,722,358,13,755.74,1,In Transit
719,2024-03-21,128,444,379,5,298.27,9,Delayed
720,2024-06-01,67,644,217,2,120.09,8,Delivered
721,2024-01-14,274,2444,379,16,176.62,4,Delayed
722,2025-08-06,129,224,207,9,882.27,8,In Transit
723,2024-08-10,287,1374,162,11,1166.58,3,In Transit
724,2024-04-30,109,401,277,6,100.66,2,Delivered
725,2024-04-13,181,1540,189,12,362.09,4,Delivered
726,2025-05-10,134,2494,377,8,203.3,3,In Transit
727,2025-07-18,182,1291,213,11,958.9,9,In Transit
728,2024-06-21,168,375,421,5,575.83,4,In Transit
729,2025-02-06,8,1746,369,20,1282.83,4,Delayed
730,2025-04-30,195,858,166,5,198.36,3,In Transit
731,2025-01-17,262,1034,444,19,899.5,5,In Transit
732,2025-07-02,20,2275,218,15,1177.42,9,Delivered
733,2025-04-23,139,1632,9,10,611.9,10,Delivered
734,2024-12-03,10,876,480,17,579.36,2,Delivered
735,2024-12-14,283,2331,92,2,58.25,9,Delivered
736,2025-07-01,181,1786,137,11,1248.49,4,Delivered
737,2025-07-04,128,196,318,19,1019.7,2,Delivered
738,2025-07-01,275,1051,420,10,197.96,5,Delayed
739,2024-07-17,300,2001,138,6,306.83,1,Delayed
740,2025-11-23,204,2377,194,16,817.82,10,Delayed
741,2025-12-29,158,2124,133,5,45.39,7,Delivered
742,2025-10-12,138,511,287,17,676.05,8,In Transit
743,2024-11-08,193,2388,479,12,710.96,5,In Transit
744,2024-05-08,248,314,422,18,1385.63,2,In Transit
745,2025-04-02,140,1755,248,8,137.79,10,In Transit
746,2024-02-06,40,820,120,1,91.11,10,Delivered
747,2025-01-06,85,1012,410,6,336.76,10,Delayed
748,2024-03-26,267,171,364,4,377.13,10,Delayed
749,2025-04-20,163,2336,30,17,714.28,2,Delivered
750,2025-06-19,258,1629,97,18,293.84,7,Delayed
751,2025-06-02,148,137,496,12,283.01,4,Delivered
752,2025-12-21,38,1006,338,20,540.06,2,Delivered
753,2024-05-23,36,442,74,17,1410.8,1,In Transit
754,2024-01-18,2,54,256,20,146.37,3,Delivered
755,2024-02-18,99,715,418,14,153.98,10,Delivered
756,2024-02-11,29,530,391,12,258.12,4,In Transit
757,2025-07-08,74,82,391,9,1075.2,9,In Transit
758,2024-04-29,198,1634,420,14,1010.7,2,Delayed
759,2025-07-13,123,89,197,18,783.53,10,In Transit
760,2025-05-20,235,1862,243,13,315.41,3,Delivered
761,2025-12-24,31,573,89,1,83.58,10,Delivered
762,2024-10-16,55,251,414,19,1684.45,4,In Transit
763,2024-08-22,101,2341,303,6,313.84,5,In Transit
764,2024-09-02,218,39,54,5,360.53,10,Delayed
765,2025-08-15,97,862,13,15,1733.94,10,In Transit
766,2025-02-17,259,1915,191,16,1135.26,1,Delivered
767,2025-05-17,255,773,327,2,56.28,7,Delayed
768,2024-06-11,156,292,189,6,237.36,6,In Transit
769,2024-04-18,219,179,231,16,1215.7,3,In Transit
770,2024-08-17,30,1236,93,14,1353.56,4,In Transit
771,2025-09-26,215,256,302,15,653.67,3,Delivered
772,2025-02-25,295,1772,175,11,1286.99,8,In Transit
773,2024-09-12,136,716,116,15,900.49,3,Delayed
774,2024-12-27,205,1992,185,12,783.98,3,Delivered
775,2025-02-18,230,1991,133,8,71.09,8,In Transit
776,2025-01-30,71,2356,411,7,281.35,7,In Transit
777,2025-01-08,56,1758,333,2,202.24,1,Delayed
778,2025-04-25,275,782,306,14,502.85,4,In Transit
779,2025-06-10,122,2062,356,14,253.05,1,Delayed
780,2024-06-14,241,544,110,16,641.34,6,Delayed
781,2025-09-27,139,2022,98,7,642.55,9,Delayed
782,2025-09-12,174,1569,158,18,417.61,4,In Transit
783,2024-02-11,130,1102,295,20,1613.35,1,In Transit
784,2025-06-07,104,1613,13,17,1681.74,5,Delayed
785,2025-09-21,4,1867,187,18,1822.24,4,In Transit
786,2025-02-14,154,213,80,7,530.1,8,Delivered
787,2024-02-16,261,579,102,16,630.18,3,In Transit
788,2024-12-27,61,1716,81,15,1108.97,1,In Transit
789,2024-01-02,117,476,253,9,208.8,9,Delivered
790,2024-01-18,165,110,344,7,112.71,4,Delayed
791,2024-06-26,98,2462,187,16,1734.49,2,Delivered
792,2025-12-04,205,912,154,6,245.83,1,Delayed
793,2025-10-12,44,1729,426,7,754.96,7,In Transit
794,2025-07-22,71,1823,308,1,36.18,8,In Transit
795,2024-01-27,5,921,331,19,1750.24,5,Delayed
796,2025-12-21,26,598,7,13,1434.73,5,Delivered
797,2025-08-18,215,1186,356,7,641.92,6,Delayed
798,2025-10-23,208,1696,446,11,850.32,10,In Transit
799,2024-04-22,5,1811,375,7,783.71,6,In Transit
800,2024-07-03,220,1368,194,10,112.92,7,In Transit
801,2025-09-13,225,1981,169,15,1600.71,4,In Transit
802,2025-10-31,293,664,113,19,1101.65,7,In Transit
803,2024-04-02,188,1211,40,17,1491.8,9,Delivered
804,2025-09-03,86,953,343,7,834.07,4,Delayed
805,2025-08-08,200,1044,121,8,254.18,9,Delayed
806,2024-02-10,137,29,321,11,1024.75,3,Delayed
807,2025-05-02,98,1741,469,10,479.59,2,Delayed
808,2024-02-27,72,210,60,13,416.21,8,Delivered
809,2024-06-24,152,1566,124,11,1237.3,9,Delivered
810,2025-11-04,279,1502,16,1,73.33,8,Delivered
811,2024-04-28,296,1915,326,4,104.5,4,Delayed
812,2024-02-01,93,140,239,11,947.06,10,In Transit
813,2024-11-11,206,2317,353,2,89.26,2,In Transit
814,2025-12-16,85,1949,381,18,1265.63,3,Delivered
815,2024-11-24,221,2094,305,10,118.48,2,In Transit
816,2024-02-01,122,2397,30,2,102.28,1,Delayed
817,2024-12-02,193,685,493,17,1515.15,2,In Transit
818,2024-03-24,281,2188,355,2,106.23,4,Delivered
819,2024-01-17,250,1933,350,4,300.14,3,Delayed
820,2025-02-22,48,2441,315,9,378.52,5,In Transit
821,2025-10-30,177,770,59,20,1790.38,8,In Transit
822,2025-09-09,91,1509,423,13,1078.88,7,In Transit
823,2025-05-27,243,192,452,6,519.77,3,Delivered
824,2025-04-14,274,1301,181,15,1100.51,9,Delivered
825,2025-02-10,234,936,94,1,109.42,4,In Transit
826,2024-10-19,53,329,159,18,1106.41,6,Delayed
827,2024-01-14,194,1259,150,14,1348.96,4,In Transit
828,2025-05-20,167,1298,54,20,444.62,8,Delivered
829,2025-06-24,55,2198,447,11,469.9,1,Delivered
830,2025-02-26,152,1807,249,10,315.86,3,Delayed
831,2024-08-30,32,429,229,13,543.41,6,Delivered
832,2025-01-02,248,1532,310,20,651.5,8,In Transit
833,2024-01-27,124,831,472,3,98.73,10,Delayed
834,2024-05-05,100,1844,264,10,308.55,5,In Transit
835,2024-11-15,209,250,243,17,961.1,3,In Transit
836,2024-11-11,80,915,498,10,973.16,3,In Transit
837,2025-11-18,36,2389,340,1,83.74,9,In Transit
838,2024-12-17,93,715,489,14,184.71,6,Delayed
839,2024-06-08,137,982,173,19,1591.59,10,Delayed
840,2025-09-26,228,598,225,14,1293.53,3,Delayed
841,2025-10-29,185,492,94,2,154.62,4,In Transit
842,2024-10-11,118,1630,44,18,253.88,2,Delivered
843,2025-08-27,253,533,184,19,2103.12,6,Delivered
844,2025-04-05,249,1110,97,1,37.83,9,Delayed
845,2024-10-02,65,170,377,13,618.14,5,Delayed
846,2025-10-10,174,1270,244,1,93.18,2,Delivered
847,2024-06-08,159,2279,220,15,1447.29,10,In Transit
848,2024-10-01,132,838,316,10,348.98,8,In Transit
849,2025-05-23,300,1784,14,13,1396.37,8,Delayed
850,2025-09-06,186,2474,78,5,555.81,8,In Transit
851,2025-07-01,294,1989,115,7,61.6,3,Delayed
852,2024-02-04,112,1187,424,12,1111.6,5,In Transit
853,2025-08-01,19,24,305,2,65.83,7,Delivered
854,2025-06-15,72,1389,224,11,1034.12,8,In Transit
855,2024-06-03,203,711,475,7,384.07,3,In Transit
856,2024-08-14,6,457,33,20,2254.82,10,Delivered
857,2025-02-25,129,736,334,12,102.57,1,Delivered
858,2025-04-15,72,536,405,10,403.36,8,Delayed
859,2024-11-16,260,1529,213,11,231.83,1,Delivered
860,2025-01-16,222,448,32,11,1133.7,10,Delivered
861,2024-02-26,271,1304,81,8,157.78,5,In Transit
862,2024-02-16,142,933,91,2,27.44,2,In Transit
863,2025-11-22,165,1914,25,12,365.5,4,Delayed
864,2025-12-05,175,1423,73,20,554.16,10,Delayed
865,2025-07-05,219,1751,107,3,43.62,6,In Transit
866,2024-10-24,252,2170,95,16,1072.58,9,In Transit
867,2025-01-18,96,1160,483,10,500.8,10,Delivered
868,2024-10-29,164,369,480,5,109.12,1,Delayed
869,2025-04-20,35,191,66,12,569.62,8,Delayed
870,2024-10-30,278,1251,121,6,308.45,4,Delayed
871,2025-03-19,202,1843,423,5,63.95,7,Delivered
872,2025-11-11,32,43,89,4,406.73,8,Delayed
873,2025-02-18,134,120,451,18,1373.54,7,Delayed
874,2024-11-05,96,578,118,13,835.02,1,Delivered
875,2024-02-22,103,258,450,10,912.24,6,In Transit
876,2024-08-18,30,1340,85,13,896.24,7,In Transit
877,2025-07-23,37,399,454,8,395.06,2,In Transit
878,2024-11-12,223,2430,199,8,796.72,4,In Transit
879,2024-12-02,273,1180,143,14,458.42,10,In Transit
880,2025-11-16,130,1072,216,10,435.02,1,Delayed
881,2024-09-25,214,1517,284,13,1138.61,7,Delayed
882,2024-04-04,267,16,376,10,164.12,9,Delivered
883,2025-10-01,212,327,210,8,303.43,6,Delivered
884,2024-07-12,226,112,313,18,1429.52,10,Delayed
885,2025-09-07,205,1275,208,16,468.24,7,In Transit
886,2025-08-13,160,355,103,14,403.99,5,Delayed
887,2024-12-04,151,1344,218,6,614.23,7,Delivered
888,2025-01-18,133,825,46,19,1635.9,1,Delayed
889,2025-04-27,156,531,239,14,1148.48,10,Delivered
890,2024-03-19,270,1967,174,20,1936.94,1,Delayed
891,2024-11-22,80,1444,206,1,6.32,9,In Transit
892,2025-02-16,8,85,27,6,662.9,2,In Transit
893,2024-11-26,202,1780,377,2,89.28,3,Delivered
894,2025-12-05,189,440,71,1,21.04,5,Delayed
895,2025-07-13,64,1440,330,10,856.43,10,Delayed
896,2024-12-09,270,2110,392,11,447.73,4,Delivered
897,2025-06-09,280,1143,86,4,30.56,1,Delivered
898,2024-11-22,135,35,458,7,456.4,5,In Transit
899,2024-08-19,27,1342,359,9,429.82,3,Delivered
900,2025-04-10,74,2142,457,3,334.54,10,Delivered
901,2024-08-06,268,1824,419,4,102.67,8,Delayed
902,2025-11-17,294,266,432,5,250.63,3,Delivered
903,2025-12-18,72,1690,237,11,535.9,2,Delivered
904,2024-08-18,229,499,341,18,1418.15,3,In Transit
905,2024-08-20,216,596,454,3,43.65,10,In Transit
906,2024-10-15,69,1905,276,3,167.69,10,Delayed
907,2025-02-19,282,850,213,16,811.92,9,Delivered
908,2025-05-03,219,781,42,2,113.26,10,In Transit
909,2025-09-28,264,2355,95,16,263.67,6,Delivered
910,2024-05-29,298,510,104,9,364.33,1,In Transit
911,2025-06-11,206,323,489,20,353.76,2,In Transit
912,2024-01-01,22,1718,17,2,99.51,5,Delayed
