InventoryID,Date,ProductID,StoreID,WarehouseID,OpeningStock,ReceivedQty,SoldQty,ClosingStock,ReorderLevel,StockStatus,InventoryValue
INV000345,2025-02-13,476,73,WH023,319,175,233,261,250,Normal,3654.0
INV000346,2025-09-05,1427,244,WH007,448,369,231,586,131,Overstock,3457.4
INV000347,2025-01-23,472,12,WH022,663,55,84,634,288,Normal,37450.38
INV000348,2025-05-05,2114,90,WH036,163,169,286,46,159,Low Stock,2649.14
INV000349,2025-04-29,1660,95,WH012,655,336,221,770,151,Overstock,2841.3
INV000350,2025-11-11,809,231,WH038,439,199,2,636,230,Normal,9196.56
INV000351,2025-05-23,257,296,WH007,818,274,95,997,143,Overstock,20847.27
INV000352,2025-08-23,467,135,WH043,883,250,270,863,297,Normal,33717.41
INV000353,2025-11-02,1592,201,WH038,116,178,180,114,266,Low Stock,3255.84
INV000354,2025-03-30,1219,44,WH044,137,160,60,237,111,Normal,4671.27
INV000355,2025-04-04,1530,73,WH033,397,214,70,541,197,Normal,13124.66
INV000356,2025-04-06,1994,276,WH045,941,330,88,1183,192,Overstock,13817.44
INV000357,2025-05-28,575,96,WH021,862,230,27,1065,271,Normal,24303.3
INV000358,2025-01-05,1985,70,WH013,834,196,287,743,179,Overstock,29630.84
INV000359,2025-07-29,2015,213,WH046,860,227,250,837,92,Overstock,5683.23
INV000360,2025-01-16,904,150,WH003,281,115,275,121,123,Low Stock,1422.96
INV000361,2025-08-23,2317,254,WH036,523,57,293,287,79,Normal,5033.98
INV000362,2025-10-06,1503,278,WH049,42,389,225,206,189,Normal,3024.08
INV000363,2025-08-06,420,127,WH020,895,16,230,681,117,Overstock,15131.82
INV000364,2025-02-14,1799,61,WH050,831,121,107,845,257,Normal,37839.1
INV000365,2025-12-19,1437,220,WH011,630,71,105,596,258,Normal,8344.0
INV000366,2025-01-31,2336,180,WH035,287,305,275,317,93,Normal,6584.09
INV000367,2025-12-27,1199,149,WH037,273,263,48,488,84,Overstock,28225.92
INV000368,2025-07-30,243,142,WH042,129,359,67,421,113,Normal,4412.08
INV000369,2025-06-14,1014,202,WH032,145,295,137,303,210,Normal,7887.09
INV000370,2025-08-20,310,48,WH026,527,383,142,768,227,Normal,43246.08
INV000371,2025-07-08,1863,250,WH021,595,1,47,549,237,Normal,32050.62
INV000372,2025-11-22,1468,33,WH035,407,111,219,299,261,Normal,4272.71
INV000373,2025-05-18,1323,146,WH022,560,295,66,789,194,Overstock,40586.16
INV000374,2025-06-25,199,24,WH007,641,235,8,868,81,Overstock,48529.88
INV000375,2025-03-22,1808,234,WH001,981,219,103,1097,226,Overstock,60060.75
INV000376,2025-11-29,1237,82,WH018,95,335,184,246,114,Normal,1667.88
INV000377,2025-12-07,678,27,WH026,640,156,119,677,159,Overstock,27093.54
INV000378,2025-12-27,390,1,WH014,488,39,67,460,201,Normal,6955.2
INV000379,2025-12-15,1823,5,WH001,712,175,61,826,270,Normal,21880.74
INV000380,2025-03-09,1957,37,WH015,392,45,52,385,76,Overstock,7765.45
INV000381,2025-06-03,562,196,WH050,832,385,68,1149,214,Overstock,68468.91
INV000382,2025-03-15,281,272,WH037,8,312,84,236,162,Normal,5279.32
INV000383,2025-04-20,621,211,WH040,703,226,111,818,72,Overstock,44172.0
INV000384,2025-03-13,505,197,WH023,986,219,161,1044,252,Overstock,10554.84
INV000385,2025-05-22,346,128,WH036,615,307,145,777,249,Normal,43970.43
INV000386,2025-01-14,1236,106,WH034,621,260,96,785,241,Normal,19405.2
INV000387,2025-11-27,224,123,WH032,395,57,123,329,177,Normal,12834.29
INV000388,2025-02-06,2164,7,WH024,956,162,67,1051,149,Overstock,54578.43
INV000389,2025-10-19,1724,188,WH035,699,88,241,546,294,Normal,32361.42
INV000390,2025-02-07,69,35,WH001,268,110,20,358,286,Normal,1972.58
INV000391,2025-07-23,2076,147,WH041,729,256,212,773,158,Overstock,33014.83
INV000392,2025-02-12,2198,276,WH040,156,142,42,256,129,Normal,1684.48
INV000393,2025-04-15,637,275,WH021,400,300,33,667,129,Overstock,28360.84
INV000394,2025-05-03,238,126,WH006,946,222,59,1109,166,Overstock,41598.59
INV000395,2025-01-29,1267,90,WH008,12,362,70,304,229,Normal,808.64
INV000396,2025-09-12,1421,268,WH034,801,369,132,1038,92,Overstock,24465.66
INV000397,2025-05-18,484,16,WH022,826,219,139,906,184,Overstock,5164.2
INV000398,2025-12-31,2362,40,WH032,466,261,184,543,64,Overstock,16822.14
INV000399,2025-10-18,684,189,WH011,261,395,52,604,278,Normal,21315.16
INV000400,2025-03-01,936,261,WH001,45,6,15,36,61,Low Stock,1056.96
INV000401,2025-07-16,615,92,WH003,566,365,214,717,107,Overstock,14813.22
INV000402,2025-08-02,1311,139,WH005,585,190,61,714,178,Overstock,29309.7
INV000403,2025-01-27,735,115,WH034,47,205,17,235,274,Low Stock,6810.3
INV000404,2025-05-25,1273,168,WH006,566,233,4,795,144,Overstock,10843.8
INV000405,2025-10-16,1245,125,WH030,377,302,252,427,247,Normal,20069.0
INV000406,2025-10-07,1005,78,WH001,954,209,12,1151,109,Overstock,38454.91
INV000407,2025-11-22,40,172,WH001,777,336,192,921,267,Normal,41270.01
INV000408,2025-06-07,426,106,WH034,243,214,251,206,296,Low Stock,1126.82
INV000409,2025-03-14,1147,48,WH003,943,118,266,795,155,Overstock,33906.75
INV000410,2025-07-10,1878,44,WH038,97,258,68,287,213,Normal,14223.72
INV000411,2025-02-08,2425,291,WH004,445,339,66,718,110,Overstock,13584.56
INV000412,2025-06-11,1610,168,WH021,463,139,119,483,69,Overstock,27400.59
INV000413,2025-03-11,2395,56,WH010,108,84,115,77,169,Low Stock,1556.17
INV000414,2025-03-03,2196,184,WH050,212,231,157,286,168,Normal,4967.82
INV000415,2025-03-03,371,81,WH044,311,360,20,651,105,Overstock,32862.48
INV000416,2025-06-17,608,47,WH046,254,182,202,234,181,Normal,1132.56
INV000417,2025-06-03,1066,90,WH002,974,207,231,950,192,Overstock,43120.5
INV000418,2025-05-08,388,237,WH007,823,71,62,832,53,Overstock,4642.56
INV000419,2025-04-24,536,102,WH026,381,351,43,689,199,Normal,24797.11
INV000420,2025-02-08,90,34,WH013,924,330,227,1027,257,Normal,9725.69
INV000421,2025-06-19,502,22,WH030,51,86,110,27,260,Low Stock,1188.54
INV000422,2025-09-12,121,196,WH044,436,88,181,343,104,Normal,18755.24
INV000423,2025-05-21,1147,229,WH010,35,314,125,224,215,Normal,4282.88
INV000424,2025-07-30,2256,246,WH004,89,143,98,134,85,Normal,3526.88
INV000425,2025-11-26,2154,128,WH041,821,278,9,1090,147,Overstock,51611.5
INV000426,2025-07-03,1965,279,WH032,352,289,257,384,132,Normal,9419.52
INV000427,2025-04-03,107,164,WH039,224,15,229,10,257,Low Stock,471.6
INV000428,2025-01-30,1933,272,WH023,785,299,119,965,299,Normal,10865.9
INV000429,2025-05-07,988,137,WH035,835,377,28,1184,245,Overstock,70791.36
INV000430,2025-04-23,2359,199,WH023,957,88,90,955,110,Overstock,34733.35
INV000431,2025-12-24,1470,15,WH046,717,180,290,607,194,Normal,6215.68
INV000432,2025-04-07,2017,278,WH020,179,251,19,411,73,Overstock,2161.86
INV000433,2025-11-05,897,11,WH034,489,0,169,320,284,Normal,12038.4
INV000434,2025-03-08,1396,91,WH021,60,11,18,53,200,Low Stock,2272.11
INV000435,2025-03-14,455,270,WH024,983,37,191,829,230,Normal,46946.27
INV000436,2025-07-22,2401,52,WH022,309,165,69,405,299,Normal,4511.7
INV000437,2025-08-12,1996,163,WH012,724,287,182,829,107,Overstock,33657.4
INV000438,2025-03-31,1550,158,WH047,705,150,65,790,95,Overstock,34973.3
INV000439,2025-12-26,2347,201,WH050,988,290,16,1262,96,Overstock,46618.28
INV000440,2025-11-10,905,290,WH007,959,254,72,1141,134,Overstock,51607.43
INV000441,2025-05-02,1421,164,WH011,651,45,171,525,164,Normal,1396.5
INV000442,2025-04-18,1023,35,WH023,262,55,0,317,62,Overstock,7728.46
INV000443,2025-08-03,682,212,WH032,902,193,179,916,189,Overstock,21773.32
INV000444,2025-09-03,2368,116,WH011,462,37,17,482,125,Normal,1523.12
INV000445,2025-05-14,429,38,WH022,174,192,82,284,237,Normal,1803.4
INV000446,2025-02-17,1385,248,WH046,31,220,241,10,217,Low Stock,115.7
INV000447,2025-08-11,644,28,WH007,339,105,97,347,154,Normal,14726.68
INV000448,2025-10-04,1087,145,WH020,243,49,25,267,150,Normal,9387.72
INV000449,2025-09-09,630,28,WH024,3,218,22,199,125,Normal,9908.21
INV000450,2025-11-17,2459,246,WH013,99,13,26,86,93,Low Stock,3355.72
INV000451,2025-02-11,1940,60,WH020,803,203,241,765,175,Overstock,41233.5
INV000452,2025-05-16,374,279,WH025,189,189,195,183,144,Normal,2346.06
INV000453,2025-01-23,1079,226,WH030,269,115,137,247,194,Normal,1378.26
INV000454,2025-12-23,397,44,WH043,352,277,211,418,298,Normal,19173.66
INV000455,2025-04-27,2268,32,WH025,838,267,214,891,297,Normal,29456.46
INV000456,2025-09-01,2346,121,WH031,306,40,202,144,281,Low Stock,7420.32
INV000457,2025-01-18,2057,293,WH034,819,292,75,1036,80,Overstock,59114.16
INV000458,2025-08-18,709,86,WH014,827,98,64,861,60,Overstock,22868.16
INV000459,2025-12-16,1784,104,WH041,151,304,132,323,131,Normal,17710.09
INV000460,2025-02-04,357,199,WH036,406,282,166,522,269,Normal,9406.44
INV000461,2025-08-23,51,268,WH027,115,212,76,251,87,Normal,8749.86
INV000462,2025-10-26,411,55,WH037,798,51,146,703,272,Normal,23248.21
INV000463,2025-06-26,1684,136,WH025,670,248,292,626,205,Normal,18429.44
INV000464,2025-03-30,1129,207,WH010,633,311,205,739,59,Overstock,18445.44
INV000465,2025-06-19,974,26,WH048,486,137,190,433,55,Overstock,9352.8
INV000466,2025-06-05,1274,144,WH032,878,356,50,1184,298,Normal,62041.6
INV000467,2025-03-10,1231,227,WH050,845,164,137,872,236,Normal,22820.24
INV000468,2025-11-27,366,97,WH029,216,208,248,176,244,Low Stock,5624.96
INV000469,2025-07-11,231,264,WH011,67,159,181,45,179,Low Stock,1143.0
INV000470,2025-09-26,2330,15,WH012,197,102,29,270,113,Normal,1058.4
INV000471,2025-01-26,1477,102,WH018,377,237,258,356,151,Normal,13830.6
INV000472,2025-03-05,126,124,WH024,500,304,228,576,95,Overstock,33240.96
INV000473,2025-08-31,2404,283,WH023,352,83,132,303,241,Normal,15207.57
INV000474,2025-02-16,1168,15,WH025,50,83,54,79,269,Low Stock,1172.36
INV000475,2025-04-26,847,138,WH042,419,262,10,671,271,Normal,31711.46
INV000476,2025-12-16,37,243,WH009,662,88,4,746,107,Overstock,12413.44
INV000477,2025-06-06,1128,217,WH025,872,178,235,815,114,Overstock,11947.9
INV000478,2025-06-04,2133,204,WH038,104,3,65,42,219,Low Stock,2438.52
INV000479,2025-07-11,2300,145,WH020,700,55,246,509,66,Overstock,10943.5
INV000480,2025-05-22,1332,142,WH017,671,364,152,883,98,Overstock,9448.1
INV000481,2025-05-04,233,207,WH043,327,348,71,604,234,Normal,2101.92
INV000482,2025-09-12,1211,133,WH027,414,198,18,594,199,Normal,25583.58
INV000483,2025-10-20,778,176,WH047,730,113,273,570,213,Normal,27086.4
INV000484,2025-12-10,1469,260,WH020,865,87,285,667,96,Overstock,12699.68
INV000485,2025-08-30,525,133,WH047,827,286,93,1020,292,Normal,42248.4
INV000486,2025-06-21,366,114,WH023,228,381,157,452,157,Normal,21564.92
INV000487,2025-06-19,1523,134,WH038,301,237,60,478,170,Normal,2442.58
INV000488,2025-11-21,2391,298,WH040,72,241,99,214,178,Normal,1915.3
INV000489,2025-12-15,1564,272,WH020,423,27,77,373,85,Overstock,22215.88
INV000490,2025-06-25,1677,292,WH030,146,161,92,215,249,Low Stock,1438.35
INV000491,2025-06-20,725,161,WH041,59,2,28,33,120,Low Stock,466.62
INV000492,2025-03-28,2361,82,WH032,804,390,45,1149,83,Overstock,43248.36
INV000493,2025-11-21,1759,207,WH028,988,244,196,1036,51,Overstock,4340.84
INV000494,2025-04-13,1529,8,WH021,775,271,97,949,54,Overstock,39146.25
INV000495,2025-11-17,1020,116,WH045,898,176,159,915,83,Overstock,7283.4
INV000496,2025-09-15,2412,157,WH011,66,23,38,51,292,Low Stock,962.37
INV000497,2025-09-24,2443,269,WH022,444,351,68,727,137,Overstock,43460.06
INV000498,2025-09-08,1472,97,WH011,970,206,9,1167,108,Overstock,17516.67
INV000499,2025-03-09,866,12,WH038,516,86,63,539,143,Normal,23306.36
INV000500,2025-01-20,1537,131,WH050,547,319,24,842,202,Overstock,50258.98
INV000501,2025-12-05,443,11,WH004,706,59,213,552,163,Normal,13275.6
INV000502,2025-10-08,1036,243,WH045,156,105,4,257,127,Normal,6787.37
INV000503,2025-02-21,2132,139,WH040,620,358,70,908,157,Overstock,45563.44
INV000504,2025-02-23,2096,61,WH019,116,54,127,43,100,Low Stock,1604.76
INV000505,2025-05-15,2143,104,WH023,720,209,151,778,91,Overstock,3337.62
INV000506,2025-09-12,851,247,WH022,240,1,3,238,221,Normal,1704.08
INV000507,2025-02-26,2352,253,WH010,972,46,261,757,69,Overstock,33285.29
INV000508,2025-02-21,1049,119,WH030,1000,151,135,1016,168,Overstock,4978.4
INV000509,2025-03-31,162,149,WH024,820,346,160,1006,159,Overstock,45109.04
INV000510,2025-02-18,188,5,WH009,679,331,87,923,134,Overstock,20989.02
INV000511,2025-08-13,1099,48,WH024,834,175,93,916,79,Overstock,23129.0
INV000512,2025-08-22,1114,198,WH045,871,244,215,900,216,Overstock,48060.0
INV000513,2025-03-27,464,68,WH045,743,30,81,692,76,Overstock,18081.96
INV000514,2025-10-30,1978,292,WH044,448,92,194,346,249,Normal,7888.8
INV000515,2025-01-15,536,248,WH032,115,210,225,100,61,Normal,567.0
INV000516,2025-12-02,1288,7,WH046,889,347,268,968,246,Normal,43685.84
INV000517,2025-10-17,918,174,WH034,535,352,48,839,160,Overstock,33878.82
INV000518,2025-05-08,1974,178,WH043,692,328,197,823,88,Overstock,41693.18
INV000519,2025-10-13,224,6,WH042,956,80,258,778,267,Normal,22733.16
INV000520,2025-09-11,678,39,WH049,503,164,123,544,134,Overstock,31698.88
INV000521,2025-01-26,2077,115,WH036,658,193,206,645,259,Normal,10081.35
INV000522,2025-08-24,1820,294,WH029,90,255,228,117,130,Low Stock,1038.96
INV000523,2025-09-12,73,53,WH026,422,18,285,155,190,Low Stock,311.55
INV000524,2025-02-16,2475,156,WH033,575,105,233,447,293,Normal,9731.19
INV000525,2025-01-28,914,233,WH022,573,392,242,723,233,Normal,29006.76
INV000526,2025-08-20,468,50,WH049,674,113,1,786,137,Overstock,17763.6
INV000527,2025-11-21,1196,281,WH034,382,359,54,687,61,Overstock,37111.74
INV000528,2025-09-10,576,210,WH007,260,312,100,472,98,Overstock,4248.0
INV000529,2025-07-21,884,235,WH013,733,173,55,851,243,Normal,22160.04
INV000530,2025-11-21,2412,64,WH050,913,230,234,909,218,Overstock,32887.62
INV000531,2025-09-16,552,256,WH001,543,376,24,895,191,Overstock,50343.75
INV000532,2025-10-27,1979,261,WH050,943,90,296,737,94,Overstock,32700.69
INV000533,2025-03-07,425,199,WH043,614,310,164,760,179,Overstock,40371.2
INV000534,2025-08-03,2495,128,WH018,407,175,150,432,165,Normal,21029.76
INV000535,2025-03-12,1691,263,WH020,863,359,280,942,270,Normal,19037.82
INV000536,2025-10-11,891,103,WH014,639,365,148,856,225,Normal,18857.68
INV000537,2025-12-11,544,92,WH033,555,355,165,745,231,Normal,6474.05
INV000538,2025-06-30,2304,246,WH038,584,341,213,712,222,Normal,32310.56
INV000539,2025-10-01,1172,217,WH001,535,54,12,577,147,Normal,6018.11
INV000540,2025-12-10,232,103,WH018,768,82,146,704,224,Normal,11637.12
INV000541,2025-02-01,1209,105,WH049,554,16,183,387,258,Normal,10932.75
INV000542,2025-11-12,2302,115,WH048,662,287,199,750,110,Overstock,23722.5
INV000543,2025-12-23,1179,25,WH025,396,213,160,449,297,Normal,15274.98
INV000544,2025-01-07,1030,104,WH040,889,399,226,1062,262,Overstock,16014.96
INV000545,2025-11-21,1507,280,WH048,617,100,99,618,125,Overstock,17322.54
INV000546,2025-12-16,306,96,WH012,752,263,61,954,146,Overstock,4159.44
INV000547,2025-05-23,2280,136,WH009,164,299,130,333,51,Overstock,7049.61
INV000548,2025-12-30,635,21,WH010,950,165,26,1089,248,Overstock,61071.12
INV000549,2025-11-12,1234,252,WH037,563,183,37,709,250,Normal,30522.45
INV000550,2025-09-27,901,95,WH034,69,258,81,246,156,Normal,8241.0
INV000551,2025-07-26,377,179,WH015,904,109,169,844,134,Overstock,19352.92
INV000552,2025-04-22,2173,244,WH036,843,385,4,1224,79,Overstock,49939.2
INV000553,2025-08-17,985,125,WH003,698,164,195,667,284,Normal,32136.06
INV000554,2025-02-28,1581,132,WH035,741,144,12,873,283,Normal,27918.54
INV000555,2025-07-11,2107,261,WH029,498,22,151,369,279,Normal,14682.51
INV000556,2025-06-14,2105,43,WH007,171,395,275,291,186,Normal,707.13
INV000557,2025-02-03,864,110,WH044,434,53,105,382,187,Normal,19126.74
INV000558,2025-08-11,296,79,WH002,470,367,169,668,59,Overstock,4729.44
INV000559,2025-01-28,730,129,WH036,72,294,116,250,283,Low Stock,4250.0
INV000560,2025-07-18,1848,208,WH028,323,8,199,132,222,Low Stock,1169.52
INV000561,2025-01-04,260,300,WH003,717,37,183,571,287,Normal,17792.36
INV000562,2025-05-29,1235,45,WH019,783,224,195,812,151,Overstock,40340.16
INV000563,2025-01-16,1942,81,WH035,225,69,200,94,253,Low Stock,4535.5
INV000564,2025-10-07,1209,74,WH020,693,373,191,875,295,Normal,49936.25
INV000565,2025-10-11,2274,73,WH008,42,2,36,8,202,Low Stock,198.88
INV000566,2025-10-08,349,157,WH014,766,379,176,969,104,Overstock,25126.17
INV000567,2025-11-27,2100,73,WH011,188,113,129,172,99,Normal,1487.8
INV000568,2025-12-10,2324,28,WH049,954,281,236,999,215,Overstock,33846.12
INV000569,2025-05-29,276,129,WH007,202,371,297,276,174,Normal,15784.44
INV000570,2025-07-02,526,121,WH007,291,317,35,573,280,Normal,7575.06
INV000571,2025-09-06,1846,169,WH040,675,156,299,532,89,Overstock,18513.6
INV000572,2025-07-06,1296,220,WH011,4,160,63,101,251,Low Stock,1499.85
INV000573,2025-11-25,1787,142,WH024,137,347,169,315,274,Normal,9399.6
INV000574,2025-08-17,1470,157,WH032,564,55,89,530,215,Normal,19705.4
INV000575,2025-05-24,574,276,WH013,269,375,39,605,236,Normal,3853.85
INV000576,2025-01-10,2078,16,WH038,592,207,108,691,282,Normal,2853.83
INV000577,2025-05-14,2227,277,WH031,669,396,76,989,143,Overstock,24487.64
INV000578,2025-10-29,1192,69,WH030,513,261,46,728,151,Overstock,16816.8
INV000579,2025-01-06,979,85,WH049,526,71,228,369,90,Overstock,4571.91
INV000580,2025-10-17,599,248,WH023,41,112,124,29,109,Low Stock,163.85
INV000581,2025-07-09,959,22,WH043,211,265,184,292,149,Normal,8538.08
INV000582,2025-08-21,191,21,WH042,331,52,266,117,212,Low Stock,5864.04
INV000583,2025-05-15,2371,279,WH037,178,192,193,177,143,Normal,6387.93
INV000584,2025-02-09,2117,129,WH025,996,114,264,846,153,Overstock,19009.62
INV000585,2025-06-26,1995,247,WH039,6,256,71,191,162,Normal,2217.51
INV000586,2025-02-09,2108,144,WH014,153,95,40,208,142,Normal,7679.36
INV000587,2025-03-02,944,213,WH022,737,58,246,549,222,Normal,16343.73
INV000588,2025-04-18,2420,83,WH042,853,210,11,1052,112,Overstock,4734.0
INV000589,2025-10-21,2427,83,WH009,644,262,20,886,278,Normal,31178.34
INV000590,2025-01-29,682,133,WH012,529,207,288,448,213,Normal,1379.84
INV000591,2025-12-05,1162,44,WH014,459,310,241,528,272,Normal,15808.32
INV000592,2025-04-23,1683,74,WH038,840,392,93,1139,209,Overstock,45856.14
INV000593,2025-05-16,687,176,WH030,610,302,35,877,108,Overstock,20995.38
INV000594,2025-03-09,445,9,WH013,535,258,214,579,261,Normal,6177.93
INV000595,2025-02-19,727,244,WH040,614,19,272,361,178,Normal,16476.04
INV000596,2025-02-17,1976,67,WH039,552,0,220,332,183,Normal,8764.8
INV000597,2025-01-23,2171,220,WH015,960,246,195,1011,139,Overstock,36557.76
INV000598,2025-12-23,2360,51,WH028,137,130,244,23,246,Low Stock,356.27
INV000599,2025-02-12,1161,279,WH027,263,96,2,357,231,Normal,16111.41
INV000600,2025-01-04,2368,268,WH008,532,3,192,343,217,Normal,4771.13
INV000601,2025-06-11,1675,186,WH007,158,218,299,77,114,Low Stock,1321.32
INV000602,2025-10-02,1735,290,WH024,626,141,203,564,243,Normal,7788.84
INV000603,2025-10-10,2284,248,WH012,379,286,284,381,173,Normal,6370.32
INV000604,2025-06-07,2367,177,WH050,722,203,70,855,268,Normal,44545.5
INV000605,2025-03-02,942,229,WH045,972,82,51,1003,104,Overstock,31574.44
INV000606,2025-06-23,2256,27,WH011,398,325,2,721,255,Normal,5248.88
INV000607,2025-03-16,1932,223,WH006,65,134,56,143,144,Low Stock,949.52
INV000608,2025-01-20,1575,206,WH040,671,266,146,791,232,Normal,45783.08
INV000609,2025-01-30,718,254,WH029,10,103,108,5,218,Low Stock,279.9
INV000610,2025-09-23,1172,100,WH003,802,306,261,847,182,Overstock,36005.97
INV000611,2025-11-11,695,19,WH024,244,335,0,579,299,Normal,6444.27
INV000612,2025-05-22,1637,181,WH043,404,207,300,311,101,Normal,9961.33
INV000613,2025-12-27,282,47,WH036,291,371,286,376,284,Normal,13464.56
INV000614,2025-06-27,1133,116,WH039,986,99,232,853,288,Normal,21691.79
INV000615,2025-01-03,1070,90,WH027,518,54,286,286,68,Overstock,8917.48
INV000616,2025-06-24,480,263,WH017,897,275,294,878,114,Overstock,37104.28
INV000617,2025-07-13,2307,248,WH050,249,387,173,463,296,Normal,21751.74
INV000618,2025-12-15,1888,15,WH031,119,132,17,234,147,Normal,9067.5
INV000619,2025-04-23,942,162,WH027,978,180,264,894,187,Overstock,2288.64
INV000620,2025-05-15,1017,148,WH006,408,344,175,577,69,Overstock,19710.32
INV000621,2025-04-02,1952,161,WH023,223,293,137,379,96,Normal,21576.47
INV000622,2025-12-16,779,256,WH048,204,120,123,201,273,Low Stock,3495.39
INV000623,2025-04-28,831,128,WH040,364,79,54,389,80,Overstock,21538.93
