ShipmentID,OrderID,ProductID,SupplierID,WarehouseID,StoreID,ShipmentDate,ExpectedDelivery,ActualDelivery,Quantity,Carrier,ShippingCost,TransitDays,DelayDays,Status
SHP000228,96906,434,175,WH009,122,2025-03-02,2025-03-06,2025-03-06,44,USPS,163.55,4,0,Delivered
SHP000229,44989,1035,305,WH039,42,2025-04-29,2025-05-06,2025-05-06,139,FedEx,1397.3,7,0,Delivered
SHP000230,38751,1941,242,WH016,244,2025-03-18,2025-03-24,,92,USPS,663.71,6,0,In Transit
SHP000231,55791,2182,74,WH014,18,2025-03-19,2025-03-21,2025-03-23,114,FedEx,1053.84,4,2,Delayed
SHP000232,67082,317,240,WH021,182,2025-05-04,2025-05-11,2025-05-14,155,FedEx,528.45,10,3,Delayed
SHP000233,53594,56,339,WH006,64,2025-06-20,2025-06-23,2025-06-23,129,UPS,308.18,3,0,Delivered
SHP000234,52215,1296,466,WH022,300,2025-08-01,2025-08-05,2025-08-12,132,DHL,535.04,11,7,Delayed
SHP000235,77345,792,407,WH038,142,2025-03-23,2025-03-26,2025-03-26,3,USPS,396.15,3,0,Delivered
SHP000236,89148,1186,57,WH044,3,2025-09-30,2025-10-02,2025-10-02,63,FedEx,598.57,2,0,Delivered
SHP000237,35157,744,493,WH024,215,2025-09-24,2025-10-01,2025-10-03,144,FedEx,1014.79,9,2,Delayed
SHP000238,20275,81,419,WH017,78,2025-11-08,2025-11-12,2025-11-15,207,UPS,1071.84,7,3,Delayed
SHP000239,35484,1608,267,WH017,175,2025-12-04,2025-12-07,2025-12-08,83,FedEx,645.96,4,1,Delayed
SHP000240,24167,1287,225,WH019,196,2025-01-16,2025-01-23,2025-01-26,152,FedEx,383.05,10,3,Delayed
SHP000241,63307,597,320,WH021,66,2025-05-14,2025-05-16,2025-05-16,229,USPS,1391.92,2,0,Delivered
SHP000242,46909,1120,237,WH042,174,2025-01-14,2025-01-16,2025-01-17,183,Regional Carrier,1268.39,3,1,Delayed
SHP000243,84617,513,167,WH015,218,2025-03-16,2025-03-18,2025-03-19,245,DHL,758.4,3,1,Delayed
SHP000244,42698,1938,443,WH035,217,2025-03-22,2025-03-24,2025-04-03,152,FedEx,374.4,12,10,Delayed
SHP000245,18431,625,140,WH005,183,2025-03-26,2025-03-28,2025-03-29,194,DHL,1392.44,3,1,Delayed
SHP000246,42995,633,237,WH001,287,2025-08-08,2025-08-12,2025-08-12,125,UPS,502.45,4,0,Delivered
SHP000247,73915,1649,247,WH027,121,2025-06-04,2025-06-08,2025-06-12,32,UPS,614.08,8,4,Delayed
SHP000248,37923,532,232,WH035,116,2025-09-11,2025-09-15,2025-09-25,18,USPS,1064.02,14,10,Delayed
SHP000249,76738,732,200,WH008,101,2025-08-09,2025-08-11,2025-08-11,5,UPS,60.83,2,0,Delivered
SHP000250,20928,1003,345,WH033,127,2025-12-27,2025-12-29,2025-12-30,237,UPS,207.9,3,1,Delayed
SHP000251,94307,60,441,WH045,41,2025-01-31,2025-02-05,2025-02-05,88,FedEx,1333.03,5,0,Delivered
SHP000252,76396,2432,369,WH026,158,2025-08-23,2025-08-25,2025-08-27,190,DHL,1281.96,4,2,Delayed
SHP000253,36435,2383,77,WH040,249,2025-11-10,2025-11-12,2025-11-12,71,Regional Carrier,1086.83,2,0,Delivered
SHP000254,44804,1795,205,WH050,77,2025-12-05,2025-12-09,2025-12-16,205,DHL,1420.57,11,7,Delayed
SHP000255,79631,2339,447,WH006,53,2025-02-19,2025-02-24,2025-03-01,210,DHL,1475.37,10,5,Delayed
SHP000256,21416,308,161,WH006,87,2025-08-14,2025-08-16,2025-08-16,127,USPS,183.21,2,0,Delivered
SHP000257,27362,1760,253,WH041,238,2025-09-12,2025-09-16,2025-09-20,60,Regional Carrier,215.75,8,4,Delayed
SHP000258,86326,752,265,WH009,63,2025-01-07,2025-01-10,2025-01-11,91,UPS,666.41,4,1,Delayed
SHP000259,76596,1148,176,WH039,73,2025-05-11,2025-05-17,2025-05-17,109,UPS,495.53,6,0,Delivered
SHP000260,86197,1486,437,WH014,145,2025-11-10,2025-11-13,2025-11-15,154,FedEx,914.06,5,2,Delayed
SHP000261,27643,146,298,WH045,203,2025-09-10,2025-09-14,2025-09-14,225,USPS,380.79,4,0,Delivered
SHP000262,25663,1342,99,WH025,97,2025-02-03,2025-02-10,2025-02-10,165,UPS,1196.83,7,0,Delivered
SHP000263,9086,826,310,WH038,100,2025-08-27,2025-09-01,2025-09-04,121,Regional Carrier,1366.27,8,3,Delayed
SHP000264,27339,1592,292,WH017,98,2025-03-15,2025-03-17,2025-03-21,239,USPS,1290.89,6,4,Delayed
SHP000265,19047,526,155,WH043,215,2025-03-30,2025-04-06,2025-04-13,67,USPS,530.01,14,7,Delayed
SHP000266,47887,92,279,WH015,53,2025-10-19,2025-10-22,2025-10-22,34,USPS,1039.7,3,0,Delivered
SHP000267,66893,586,129,WH018,223,2025-11-08,2025-11-15,2025-11-18,13,USPS,432.87,10,3,Delayed
SHP000268,51782,881,76,WH037,75,2025-09-01,2025-09-07,2025-09-07,41,USPS,1397.85,6,0,Delivered
SHP000269,6087,2196,15,WH030,195,2025-09-23,2025-09-26,2025-09-26,195,Regional Carrier,754.75,3,0,Delivered
SHP000270,14078,27,269,WH030,193,2025-02-27,2025-03-02,2025-03-02,231,FedEx,384.59,3,0,Delivered
SHP000271,74091,1445,292,WH050,103,2025-07-11,2025-07-17,2025-07-24,23,DHL,555.54,13,7,Delayed
SHP000272,85633,702,497,WH021,139,2025-10-25,2025-10-31,2025-11-03,13,DHL,1256.08,9,3,Delayed
SHP000273,23376,2135,15,WH018,47,2025-05-12,2025-05-15,2025-05-15,193,DHL,889.68,3,0,Delivered
SHP000274,23771,1822,145,WH024,220,2025-07-05,2025-07-08,2025-07-12,94,DHL,653.85,7,4,Delayed
SHP000275,22467,1261,87,WH045,220,2025-11-30,2025-12-05,2025-12-06,70,DHL,1395.41,6,1,Delayed
SHP000276,46071,1594,304,WH005,60,2025-01-16,2025-01-21,2025-01-21,156,UPS,1036.91,5,0,Delivered
SHP000277,7689,1178,223,WH043,187,2025-08-02,2025-08-09,2025-08-10,234,FedEx,93.17,8,1,Delayed
SHP000278,42021,980,96,WH002,146,2025-07-29,2025-07-31,2025-08-07,70,DHL,799.95,9,7,Delayed
SHP000279,26950,2494,451,WH026,28,2025-04-04,2025-04-06,2025-04-09,225,FedEx,802.86,5,3,Delayed
SHP000280,1896,278,78,WH034,52,2025-06-30,2025-07-04,2025-07-06,207,UPS,1371.85,6,2,Delayed
SHP000281,62712,1395,396,WH022,224,2025-03-31,2025-04-06,2025-04-09,238,FedEx,708.39,9,3,Delayed
SHP000282,88516,1864,396,WH022,153,2025-06-11,2025-06-18,2025-06-19,99,UPS,1205.54,8,1,Delayed
SHP000283,2554,1661,369,WH003,172,2025-05-06,2025-05-13,2025-05-13,212,UPS,1167.11,7,0,Delivered
SHP000284,67706,1626,180,WH033,99,2025-10-05,2025-10-08,2025-10-08,145,FedEx,1003.82,3,0,Delivered
SHP000285,45370,1424,397,WH021,182,2025-07-28,2025-08-01,2025-08-01,61,UPS,559.75,4,0,Delivered
SHP000286,76602,790,186,WH014,269,2025-04-26,2025-05-02,2025-05-04,6,USPS,945.29,8,2,Delayed
SHP000287,79086,906,437,WH021,182,2025-06-24,2025-07-01,2025-07-01,247,UPS,1004.31,7,0,Delivered
SHP000288,81513,2334,325,WH003,164,2025-12-06,2025-12-09,2025-12-19,136,DHL,880.75,13,10,Delayed
SHP000289,67185,1766,60,WH045,139,2025-07-10,2025-07-14,2025-07-14,185,DHL,1189.49,4,0,Delivered
SHP000290,87920,1274,343,WH015,30,2025-01-17,2025-01-21,2025-01-21,237,USPS,225.3,4,0,Delivered
SHP000291,39559,2014,145,WH002,89,2025-01-09,2025-01-12,2025-01-12,187,Regional Carrier,475.51,3,0,Delivered
SHP000292,91261,659,239,WH002,42,2025-01-30,2025-02-02,2025-02-02,110,Regional Carrier,1191.33,3,0,Delivered
SHP000293,85638,1204,371,WH048,234,2025-06-01,2025-06-07,2025-06-08,72,FedEx,402.04,7,1,Delayed
SHP000294,27646,1100,93,WH041,120,2025-09-10,2025-09-15,2025-09-15,103,UPS,787.64,5,0,Delivered
SHP000295,20160,12,409,WH007,115,2025-12-09,2025-12-16,2025-12-21,26,UPS,862.68,12,5,Delayed
SHP000296,79856,520,93,WH042,8,2025-05-01,2025-05-07,2025-05-09,26,USPS,759.34,8,2,Delayed
SHP000297,20929,2395,50,WH043,178,2025-11-28,2025-12-04,2025-12-06,162,UPS,599.52,8,2,Delayed
SHP000298,59859,55,186,WH032,97,2025-02-14,2025-02-17,2025-02-19,214,DHL,61.09,5,2,Delayed
SHP000299,93665,752,279,WH023,225,2025-04-20,2025-04-24,2025-04-24,194,FedEx,150.9,4,0,Delivered
SHP000300,71610,358,17,WH032,11,2025-01-19,2025-01-26,2025-01-26,250,UPS,683.62,7,0,Delivered
SHP000301,2953,288,228,WH048,292,2025-09-24,2025-09-27,2025-09-27,92,Regional Carrier,145.91,3,0,Delivered
SHP000302,24041,1849,422,WH045,63,2025-10-26,2025-10-29,2025-10-31,35,UPS,1043.15,5,2,Delayed
SHP000303,2749,73,277,WH001,139,2025-08-17,2025-08-22,2025-08-23,129,Regional Carrier,1215.34,6,1,Delayed
SHP000304,81944,507,386,WH022,218,2025-11-26,2025-12-02,2025-12-02,240,USPS,1328.31,6,0,Delivered
SHP000305,22896,651,287,WH017,237,2025-02-23,2025-02-25,2025-02-25,217,Regional Carrier,428.35,2,0,Delivered
SHP000306,29182,2285,467,WH018,56,2025-05-11,2025-05-15,2025-05-15,145,Regional Carrier,1084.8,4,0,Delivered
SHP000307,72476,2326,335,WH013,127,2025-03-23,2025-03-26,2025-03-26,60,FedEx,1371.82,3,0,Delivered
SHP000308,13118,569,487,WH020,278,2025-04-17,2025-04-20,2025-04-24,237,UPS,553.35,7,4,Delayed
SHP000309,21878,786,396,WH007,108,2025-09-15,2025-09-18,2025-09-18,221,UPS,936.94,3,0,Delivered
SHP000310,38904,1452,114,WH027,21,2025-01-27,2025-02-02,2025-02-04,179,DHL,783.06,8,2,Delayed
SHP000311,43632,1838,15,WH025,179,2025-06-21,2025-06-26,2025-06-26,245,FedEx,1436.99,5,0,Delivered
SHP000312,64870,503,409,WH023,23,2025-02-19,2025-02-22,2025-02-25,39,DHL,633.23,6,3,Delayed
SHP000313,51310,1350,110,WH010,105,2025-12-21,2025-12-23,2025-12-23,5,USPS,238.7,2,0,Delivered
SHP000314,26472,369,475,WH046,12,2025-05-01,2025-05-03,2025-05-13,64,FedEx,836.33,12,10,Delayed
SHP000315,71088,1797,427,WH017,127,2025-04-01,2025-04-05,2025-04-06,177,DHL,1124.04,5,1,Delayed
SHP000316,56168,737,70,WH050,72,2025-04-05,2025-04-11,2025-04-11,170,Regional Carrier,577.08,6,0,Delivered
SHP000317,30181,512,75,WH005,153,2025-09-04,2025-09-11,2025-09-12,31,UPS,1488.54,8,1,Delayed
SHP000318,87174,68,264,WH016,158,2025-07-09,2025-07-13,2025-07-15,3,Regional Carrier,483.2,6,2,Delayed
SHP000319,56648,736,219,WH030,13,2025-01-26,2025-01-31,2025-02-03,60,Regional Carrier,712.7,8,3,Delayed
SHP000320,11466,529,18,WH026,210,2025-08-08,2025-08-10,2025-08-17,58,USPS,1193.89,9,7,Delayed
SHP000321,76853,39,90,WH002,131,2025-08-18,2025-08-22,2025-08-22,187,UPS,130.2,4,0,Delivered
SHP000322,93902,1519,109,WH021,165,2025-08-19,2025-08-22,2025-08-22,76,UPS,1375.03,3,0,Delivered
SHP000323,1548,1031,210,WH013,115,2025-07-16,2025-07-21,2025-07-21,46,Regional Carrier,801.68,5,0,Delivered
SHP000324,10825,2107,167,WH020,197,2025-01-14,2025-01-20,2025-01-20,23,DHL,1294.71,6,0,Delivered
SHP000325,73094,394,75,WH025,281,2025-05-31,2025-06-03,2025-06-03,74,DHL,1436.99,3,0,Delivered
SHP000326,46372,118,320,WH017,77,2025-11-14,2025-11-21,2025-11-21,232,USPS,1386.77,7,0,Delivered
SHP000327,75159,831,294,WH011,113,2025-01-12,2025-01-15,2025-01-20,228,DHL,1031.66,8,5,Delayed
SHP000328,63027,1433,234,WH043,82,2025-09-22,2025-09-28,2025-10-03,63,DHL,696.12,11,5,Delayed
SHP000329,72558,1623,15,WH037,177,2025-06-01,2025-06-08,2025-06-11,131,Regional Carrier,200.83,10,3,Delayed
SHP000330,26453,1104,298,WH025,288,2025-09-16,2025-09-22,2025-09-22,161,DHL,1469.78,6,0,Delivered
SHP000331,35905,1337,81,WH014,235,2025-05-24,2025-05-28,2025-05-30,100,UPS,1185.02,6,2,Delayed
SHP000332,7745,1692,268,WH019,227,2025-07-01,2025-07-03,2025-07-04,244,DHL,894.76,3,1,Delayed
SHP000333,85254,531,489,WH049,202,2025-07-20,2025-07-23,2025-07-26,74,USPS,523.58,6,3,Delayed
SHP000334,75105,486,495,WH002,185,2025-09-12,2025-09-16,2025-09-18,164,USPS,871.76,6,2,Delayed
SHP000335,44278,404,174,WH026,193,2025-03-22,2025-03-28,2025-03-29,116,USPS,316.7,7,1,Delayed
SHP000336,33737,1646,352,WH041,45,2025-09-11,2025-09-17,,115,Regional Carrier,500.72,2,3,In Transit
SHP000337,31600,2199,499,WH006,21,2025-05-16,2025-05-23,2025-05-28,171,UPS,1096.86,12,5,Delayed
SHP000338,35146,1837,44,WH011,11,2025-03-23,2025-03-29,2025-03-29,199,USPS,55.14,6,0,Delivered
SHP000339,80449,1385,449,WH003,104,2025-06-15,2025-06-22,2025-06-22,213,DHL,1497.75,7,0,Delivered
SHP000340,29648,2155,493,WH036,219,2025-01-06,2025-01-13,2025-01-13,172,DHL,700.16,7,0,Delivered
SHP000341,80346,376,250,WH039,117,2025-06-07,2025-06-09,2025-06-09,91,FedEx,186.06,2,0,Delivered
SHP000342,98406,2084,84,WH036,1,2025-07-04,2025-07-11,2025-07-18,70,DHL,680.0,14,7,Delayed
SHP000343,81994,2005,150,WH014,203,2025-11-19,2025-11-24,2025-11-24,142,FedEx,1108.89,5,0,Delivered
SHP000344,63483,155,36,WH017,150,2025-11-16,2025-11-22,,122,UPS,503.11,4,0,In Transit
SHP000345,39393,954,460,WH012,249,2025-06-29,2025-07-05,2025-07-09,92,FedEx,190.58,10,4,Delayed
SHP000346,75994,1973,92,WH012,204,2025-12-21,2025-12-24,2025-12-24,46,USPS,282.15,3,0,Delivered
SHP000347,89607,848,328,WH029,203,2025-02-12,2025-02-14,2025-02-16,54,USPS,721.57,4,2,Delayed
SHP000348,77420,1159,483,WH029,273,2025-06-12,2025-06-18,2025-06-20,227,UPS,549.19,8,2,Delayed
SHP000349,6751,1840,400,WH031,300,2025-09-16,2025-09-21,2025-09-21,221,USPS,228.98,5,0,Delivered
SHP000350,74868,1540,48,WH009,201,2025-07-26,2025-07-29,,32,Regional Carrier,636.46,3,2,In Transit
SHP000351,359,1552,489,WH001,216,2025-09-20,2025-09-25,2025-09-30,102,FedEx,1226.73,10,5,Delayed
SHP000352,8621,233,429,WH007,288,2025-04-20,2025-04-25,2025-04-25,20,UPS,1193.27,5,0,Delivered
SHP000353,32953,2435,119,WH030,33,2025-01-18,2025-01-23,2025-01-24,145,FedEx,111.61,6,1,Delayed
SHP000354,96506,1349,120,WH048,209,2025-08-25,2025-08-27,2025-08-27,37,DHL,1422.42,2,0,Delivered
SHP000355,21498,1131,397,WH043,285,2025-03-18,2025-03-20,,101,USPS,95.42,4,0,In Transit
SHP000356,99877,546,406,WH013,148,2025-03-18,2025-03-20,2025-03-20,20,FedEx,167.69,2,0,Delivered
SHP000357,24644,328,122,WH034,103,2025-11-09,2025-11-13,2025-11-13,112,DHL,1070.7,4,0,Delivered
SHP000358,65215,165,55,WH020,268,2025-02-15,2025-02-21,2025-02-22,214,DHL,1452.25,7,1,Delayed
SHP000359,30100,1412,187,WH036,126,2025-09-20,2025-09-23,,50,Regional Carrier,1419.01,7,1,In Transit
SHP000360,12798,593,59,WH027,69,2025-05-19,2025-05-25,2025-05-25,1,Regional Carrier,1330.21,6,0,Delivered
SHP000361,44043,899,347,WH005,160,2025-01-22,2025-01-26,2025-01-31,99,UPS,582.05,9,5,Delayed
SHP000362,84804,679,195,WH041,96,2025-04-28,2025-05-01,2025-05-11,153,USPS,476.21,13,10,Delayed
SHP000363,11679,320,77,WH032,297,2025-08-31,2025-09-04,2025-09-06,186,UPS,1326.65,6,2,Delayed
SHP000364,34626,189,167,WH038,192,2025-03-03,2025-03-10,2025-03-10,20,USPS,1013.29,7,0,Delivered
SHP000365,4921,1834,28,WH010,296,2025-02-20,2025-02-26,2025-02-26,73,UPS,883.05,6,0,Delivered
SHP000366,58886,1101,186,WH010,196,2025-08-27,2025-08-31,2025-08-31,118,Regional Carrier,1305.62,4,0,Delivered
SHP000367,33323,1765,127,WH014,265,2025-10-16,2025-10-23,2025-10-23,107,FedEx,205.99,7,0,Delivered
SHP000368,26820,1263,489,WH025,251,2025-07-02,2025-07-05,2025-07-07,151,Regional Carrier,437.03,5,2,Delayed
SHP000369,42152,1257,129,WH018,156,2025-02-18,2025-02-24,2025-02-24,45,USPS,251.36,6,0,Delivered
SHP000370,9145,2046,200,WH023,275,2025-10-30,2025-11-05,,76,USPS,1031.62,10,4,In Transit
SHP000371,68003,1881,423,WH043,108,2025-10-24,2025-10-27,2025-10-27,11,Regional Carrier,623.68,3,0,Delivered
SHP000372,45562,1275,123,WH012,221,2025-12-13,2025-12-16,2025-12-16,143,Regional Carrier,1150.82,3,0,Delivered
SHP000373,74143,1916,390,WH049,33,2025-03-22,2025-03-29,2025-04-05,83,UPS,794.6,14,7,Delayed
SHP000374,44462,1051,206,WH016,76,2025-10-07,2025-10-09,,248,DHL,1241.46,10,0,In Transit
SHP000375,1753,2436,266,WH013,16,2025-03-09,2025-03-11,2025-03-11,50,USPS,308.67,2,0,Delivered
SHP000376,24978,1395,244,WH045,8,2025-04-14,2025-04-21,2025-04-21,27,USPS,1494.24,7,0,Delivered
SHP000377,48911,710,17,WH041,116,2025-08-13,2025-08-16,2025-08-16,105,UPS,188.48,3,0,Delivered
SHP000378,13619,1217,460,WH006,278,2025-12-09,2025-12-11,2025-12-11,84,UPS,278.92,2,0,Delivered
SHP000379,89568,1576,358,WH030,187,2025-04-04,2025-04-06,2025-04-16,75,DHL,992.63,12,10,Delayed
SHP000380,36479,861,304,WH008,180,2025-12-31,2026-01-07,2026-01-07,167,FedEx,1329.03,7,0,Delivered
SHP000381,55497,1776,142,WH018,45,2025-07-14,2025-07-16,2025-07-16,224,USPS,1358.27,2,0,Delivered
SHP000382,15149,223,148,WH013,126,2025-11-25,2025-12-02,2025-12-02,156,Regional Carrier,1386.56,7,0,Delivered
SHP000383,89383,993,80,WH038,95,2025-05-06,2025-05-11,2025-05-11,120,FedEx,404.93,5,0,Delivered
SHP000384,86926,1614,134,WH025,92,2025-01-30,2025-02-02,,75,USPS,757.28,5,4,In Transit
SHP000385,68978,2126,465,WH003,3,2025-04-09,2025-04-12,2025-04-12,58,FedEx,654.34,3,0,Delivered
SHP000386,60737,2460,226,WH022,283,2025-12-30,2026-01-03,2026-01-04,229,UPS,1226.73,5,1,Delayed
SHP000387,80187,2436,468,WH025,173,2025-05-05,2025-05-09,2025-05-10,225,DHL,995.47,5,1,Delayed
SHP000388,95015,1387,190,WH018,101,2025-01-02,2025-01-04,2025-01-04,26,USPS,159.59,2,0,Delivered
SHP000389,24569,657,425,WH028,23,2025-07-24,2025-07-28,2025-07-30,220,FedEx,828.75,6,2,Delayed
SHP000390,78713,1768,118,WH004,295,2025-04-13,2025-04-17,2025-04-19,74,FedEx,1355.45,6,2,Delayed
SHP000391,22956,1024,9,WH002,264,2025-09-14,2025-09-17,,66,Regional Carrier,749.24,4,0,In Transit
SHP000392,72927,1405,214,WH011,269,2025-09-12,2025-09-19,2025-09-21,160,Regional Carrier,1285.92,9,2,Delayed
SHP000393,72033,1783,301,WH042,84,2025-09-14,2025-09-20,2025-09-20,214,USPS,478.54,6,0,Delivered
SHP000394,48813,513,409,WH028,113,2025-12-06,2025-12-10,2025-12-10,245,Regional Carrier,1229.33,4,0,Delivered
SHP000395,68692,1879,390,WH045,40,2025-05-31,2025-06-06,2025-06-06,91,FedEx,1417.2,6,0,Delivered
SHP000396,66437,2438,300,WH026,92,2025-07-24,2025-07-29,2025-07-30,161,DHL,83.92,6,1,Delayed
SHP000397,29511,906,165,WH029,168,2025-07-27,2025-08-01,2025-08-01,78,Regional Carrier,1157.16,5,0,Delivered
SHP000398,9842,851,80,WH042,295,2025-09-19,2025-09-23,2025-09-23,217,FedEx,926.71,4,0,Delivered
SHP000399,23288,2329,227,WH010,92,2025-09-25,2025-09-28,2025-09-28,204,USPS,656.24,3,0,Delivered
SHP000400,72232,1601,421,WH015,57,2025-01-13,2025-01-19,2025-01-21,33,USPS,1406.6,8,2,Delayed
SHP000401,45469,2076,33,WH042,76,2025-06-05,2025-06-11,2025-06-15,67,USPS,1481.71,10,4,Delayed
SHP000402,53396,2431,365,WH035,118,2025-07-17,2025-07-22,2025-07-22,1,USPS,1274.16,5,0,Delivered
SHP000403,22697,1333,156,WH033,263,2025-02-22,2025-02-24,2025-02-24,186,USPS,83.42,2,0,Delivered
SHP000404,51000,1029,164,WH040,202,2025-12-05,2025-12-09,2025-12-10,156,UPS,655.1,5,1,Delayed
SHP000405,71267,913,306,WH006,55,2025-08-18,2025-08-24,2025-08-28,128,UPS,511.9,10,4,Delayed
SHP000406,79736,952,452,WH040,226,2025-01-27,2025-02-03,2025-02-04,128,USPS,695.52,8,1,Delayed
SHP000407,53159,1931,254,WH023,296,2025-04-11,2025-04-18,2025-04-18,197,USPS,622.13,7,0,Delivered
SHP000408,43624,2335,103,WH033,212,2025-09-26,2025-10-02,2025-10-09,147,FedEx,998.97,13,7,Delayed
SHP000409,32675,894,237,WH032,161,2025-06-26,2025-06-29,2025-06-29,198,USPS,798.98,3,0,Delivered
SHP000410,57154,2126,137,WH027,250,2025-02-25,2025-03-02,2025-03-04,198,USPS,220.19,7,2,Delayed
SHP000411,11846,1424,142,WH015,187,2025-10-15,2025-10-19,2025-10-23,131,UPS,1275.97,8,4,Delayed
SHP000412,28676,1141,410,WH048,181,2025-12-02,2025-12-05,2025-12-05,39,DHL,516.44,3,0,Delivered
SHP000413,65533,2323,105,WH045,113,2025-09-07,2025-09-11,2025-09-11,97,DHL,965.03,4,0,Delivered
SHP000414,71453,2013,197,WH026,125,2025-02-04,2025-02-09,2025-02-09,59,USPS,1002.06,5,0,Delivered
SHP000415,19139,783,85,WH033,204,2025-06-01,2025-06-03,2025-06-07,82,FedEx,1010.65,6,4,Delayed
SHP000416,56819,1413,2,WH008,42,2025-09-21,2025-09-28,,85,USPS,948.41,2,7,In Transit
SHP000417,78768,776,370,WH014,77,2025-09-15,2025-09-20,,89,Regional Carrier,446.7,4,0,In Transit
SHP000418,10743,2280,308,WH040,79,2025-12-27,2025-12-29,,232,FedEx,1485.1,2,0,In Transit
SHP000419,16646,148,326,WH007,166,2025-08-23,2025-08-25,2025-08-25,68,FedEx,1237.79,2,0,Delivered
SHP000420,61812,465,217,WH042,218,2025-06-23,2025-06-27,2025-06-27,81,FedEx,1237.57,4,0,Delivered
SHP000421,88659,1203,240,WH042,25,2025-05-13,2025-05-19,,91,UPS,1215.57,5,0,In Transit
SHP000422,11037,1327,55,WH019,204,2025-05-07,2025-05-11,2025-05-11,103,UPS,736.83,4,0,Delivered
SHP000423,71723,186,310,WH044,155,2025-01-01,2025-01-08,2025-01-08,168,UPS,271.14,7,0,Delivered
SHP000424,38094,1113,87,WH037,158,2025-10-17,2025-10-22,2025-10-22,101,Regional Carrier,488.32,5,0,Delivered
SHP000425,39007,252,472,WH048,211,2025-11-27,2025-11-30,2025-12-03,112,UPS,1469.15,6,3,Delayed
SHP000426,63918,2398,491,WH003,280,2025-01-24,2025-01-26,2025-01-26,109,FedEx,1131.68,2,0,Delivered
SHP000427,42486,1171,406,WH029,183,2025-05-20,2025-05-27,2025-05-27,228,USPS,1227.89,7,0,Delivered
SHP000428,69823,1573,227,WH036,126,2025-02-28,2025-03-05,2025-03-07,114,USPS,988.03,7,2,Delayed
SHP000429,96755,2054,296,WH018,31,2025-07-12,2025-07-16,2025-07-19,127,Regional Carrier,1139.88,7,3,Delayed
SHP000430,64296,1215,434,WH038,52,2025-03-29,2025-04-01,2025-04-01,100,DHL,576.63,3,0,Delivered
SHP000431,23461,1242,202,WH013,289,2025-11-27,2025-11-29,,100,FedEx,662.96,5,7,In Transit
SHP000432,89083,2306,391,WH048,210,2025-09-17,2025-09-22,2025-09-22,6,FedEx,1250.15,5,0,Delivered
SHP000433,45044,2443,234,WH005,198,2025-01-01,2025-01-06,2025-01-07,116,Regional Carrier,1320.05,6,1,Delayed
SHP000434,58949,1146,112,WH012,63,2025-02-28,2025-03-07,2025-03-08,114,DHL,898.62,8,1,Delayed
SHP000435,36869,23,147,WH003,214,2025-08-13,2025-08-18,2025-08-18,79,USPS,1110.8,5,0,Delivered
SHP000436,18665,1298,68,WH045,234,2025-05-22,2025-05-24,2025-05-24,159,USPS,210.69,2,0,Delivered
SHP000437,10391,908,193,WH050,206,2025-06-20,2025-06-23,2025-06-23,103,USPS,887.08,3,0,Delivered
SHP000438,20397,2151,319,WH027,290,2025-01-21,2025-01-24,2025-02-03,53,DHL,887.07,13,10,Delayed
SHP000439,78134,1231,395,WH016,262,2025-03-04,2025-03-07,2025-03-07,123,Regional Carrier,1300.2,3,0,Delivered
SHP000440,6879,2002,211,WH026,256,2025-07-18,2025-07-22,2025-07-24,166,FedEx,666.38,6,2,Delayed
SHP000441,98989,1787,369,WH016,271,2025-11-18,2025-11-20,2025-11-21,115,FedEx,1320.2,3,1,Delayed
SHP000442,48873,869,85,WH039,124,2025-05-10,2025-05-16,2025-05-17,61,Regional Carrier,1173.66,7,1,Delayed
SHP000443,12387,2430,461,WH050,55,2025-01-11,2025-01-13,2025-01-23,115,Regional Carrier,808.27,12,10,Delayed
SHP000444,52586,515,325,WH041,130,2025-05-22,2025-05-26,2025-05-26,60,FedEx,639.44,4,0,Delivered
SHP000445,74898,884,165,WH031,94,2025-07-16,2025-07-23,2025-07-23,180,UPS,215.52,7,0,Delivered
SHP000446,55538,1197,59,WH009,293,2025-05-12,2025-05-18,2025-05-18,45,USPS,843.78,6,0,Delivered
SHP000447,78286,56,488,WH040,2,2025-01-01,2025-01-05,2025-01-05,218,Regional Carrier,256.86,4,0,Delivered
SHP000448,56433,1606,246,WH038,228,2025-12-12,2025-12-16,,187,Regional Carrier,414.17,7,4,In Transit
SHP000449,3238,2360,78,WH013,279,2025-03-27,2025-04-02,2025-04-09,82,USPS,860.57,13,7,Delayed
SHP000450,81677,2118,171,WH001,23,2025-01-14,2025-01-16,2025-01-19,7,UPS,1204.16,5,3,Delayed
SHP000451,74641,135,106,WH029,18,2025-07-16,2025-07-19,2025-07-19,162,UPS,768.35,3,0,Delivered
SHP000452,51066,1184,353,WH014,260,2025-07-28,2025-08-01,2025-08-01,231,FedEx,366.13,4,0,Delivered
SHP000453,72946,761,81,WH040,74,2025-10-05,2025-10-09,,176,DHL,789.84,6,2,In Transit
SHP000454,71926,2236,443,WH047,99,2025-04-06,2025-04-11,2025-04-11,135,USPS,1313.99,5,0,Delivered
SHP000455,61218,120,208,WH031,226,2025-05-28,2025-06-03,,245,USPS,983.12,9,0,In Transit
